station_id,station_group_id,station_name,area,prefecture,city,ward_or_city,address,latitude,longitude,lines,companies,line_count,importance_rank,importance_score,source
1161128,1161128,岩国,岩国,山口県,岩国市,岩国市,岩国市麻里布町１丁目,34.171828,132.225631,JR山陽本線(三原～岩国)|JR山陽本線(岩国～門司)|JR岩徳線,JR西日本,3,C,32,駅データ.jp
1161130,1161130,新白島,新白島,広島県,広島市,広島市中区,広島市中区西白島町154-1,34.408259,132.461269,JR可部線|JR山陽本線(三原～岩国)|アストラムライン,JR西日本|広島高速交通,3,C,24,駅データ.jp
1161216,1161216,徳山,徳山,山口県,周南市,周南市,周南市御幸通り２丁目,34.051555,131.8029,JR山陽本線(岩国～門司)|JR岩徳線,JR西日本,2,C,25,駅データ.jp
1161224,1161224,新山口,新山口,山口県,山口市,山口市,山口市小郡下郷,34.093255,131.39657,JR宇部線|JR山口線|JR山陽本線(岩国～門司),JR西日本,3,B,42,駅データ.jp
1161228,1161228,宇部,宇部,山口県,宇部市,宇部市,宇部市大字際波,34.003017,131.221691,JR宇部線|JR山陽本線(岩国～門司),JR西日本,2,C,23,駅データ.jp
1161230,1161230,厚狭,厚狭,山口県,山陽小野田市,山陽小野田市,山陽小野田市厚狭,34.053361,131.159965,JR山陽本線(岩国～門司)|JR美祢線,JR西日本,2,C,25,駅データ.jp
1161234,1161234,新下関,新下関,山口県,下関市,下関市,下関市秋根南町１丁目,34.005651,130.948021,JR山陽本線(岩国～門司),JR西日本,1,C,23,駅データ.jp
1161236,1161236,下関,下関,山口県,下関市,下関市,下関市大字竹崎町４丁目,33.950306,130.923038,JR山陰本線(益田～下関)|JR山陽本線(岩国～門司)|JR鹿児島本線(下関・門司港～博多),JR九州|JR西日本,3,C,32,駅データ.jp
1161237,1161237,門司,門司,福岡県,北九州市,北九州市門司区,北九州市門司区中町,33.904309,130.933438,JR山陽本線(岩国～門司)|JR日豊本線(門司港～佐伯)|JR鹿児島本線(下関・門司港～博多),JR九州|JR西日本,3,C,24,駅データ.jp
1161511,1161511,綾部,綾部,京都府,綾部市,綾部市,綾部市幸通東石ケ坪,35.302188,135.251896,JR山陰本線(園部～豊岡)|JR舞鶴線,JR西日本,2,C,23,駅データ.jp
1161514,1161514,福知山,福知山,京都府,福知山市,福知山市,福知山市字天田無番地,35.29634,135.118422,JR山陰本線(園部～豊岡)|JR舞鶴線|宮福線|福知山線(篠山口～福知山),JR西日本|京都丹後鉄道,4,C,38,駅データ.jp
1161524,1161524,豊岡,豊岡,兵庫県,豊岡市,豊岡市,豊岡市大手町,35.544081,134.813605,JR山陰本線(園部～豊岡)|JR山陰本線(豊岡～米子)|宮豊線,JR西日本|京都丹後鉄道,3,C,32,駅データ.jp
1161619,1161619,鳥取,鳥取,鳥取県,鳥取市,鳥取市,鳥取市東品治町,35.493953,134.225901,JR因美線|JR山陰本線(豊岡～米子),JR西日本,2,C,38,駅データ.jp
1161642,1161642,米子,米子,鳥取県,米子市,米子市,米子市弥生町,35.42327,133.33657,JR伯備線|JR境線|JR山陰本線(米子～益田)|JR山陰本線(豊岡～米子),JR西日本,4,C,38,駅データ.jp
1161723,1161723,鴫野,鴫野,大阪府,大阪市,大阪市城東区,大阪市城東区鴫野西５,34.692714,135.545075,おおさか東線|大阪メトロ今里筋線|学研都市線,JR西日本|Osaka Metro,3,C,24,駅データ.jp
1161724,1161724,京橋,京橋,大阪府,大阪市,大阪市城東区,大阪市城東区新喜多一丁目2-31,34.696416,135.532981,JR東西線|京阪本線|大阪メトロ長堀鶴見緑地線|大阪環状線|学研都市線,JR西日本|Osaka Metro|京阪電鉄,5,A,60,駅データ.jp
1162208,1162208,西舞鶴,西舞鶴,京都府,舞鶴市,舞鶴市,舞鶴市字伊佐津,35.44137,135.330416,JR舞鶴線|宮舞線,JR西日本|京都丹後鉄道,2,C,23,駅データ.jp
1162307,1162307,西九条,西九条,大阪府,大阪市,大阪市此花区,大阪市此花区西九条１丁目,34.682756,135.466404,JRゆめ咲線|大阪環状線|阪神なんば線,JR西日本|阪神電鉄,3,C,24,駅データ.jp
1162309,1162309,福島,福島,大阪府,大阪市,大阪市福島区,大阪市福島区福島７丁目,34.696103,135.486899,JR東西線|大阪環状線|阪神本線,JR西日本|阪神電鉄,3,B,49,駅データ.jp
1162315,1162315,森ノ宮,森ノ宮,大阪府,大阪市,大阪市中央区,大阪市中央区森ノ宮中央１丁目,34.68126,135.533388,大阪メトロ中央線|大阪メトロ長堀鶴見緑地線|大阪環状線,JR西日本|Osaka Metro,3,C,24,駅データ.jp
1162317,1162317,鶴橋,鶴橋,大阪府,大阪市,大阪市天王寺区,大阪市天王寺区下味原町1-1,34.665526,135.530044,大阪メトロ千日前線|大阪環状線|近鉄大阪線,JR西日本|Osaka Metro|近畿日本鉄道,3,C,24,駅データ.jp
1162503,1162503,大阪天満宮,大阪天満宮,大阪府,大阪市,大阪市北区,大阪市北区東天満２丁目１０番先,34.697601,135.511866,JR東西線|大阪メトロ堺筋線|大阪メトロ谷町線,JR西日本|Osaka Metro,3,C,24,駅データ.jp
1162506,1162506,海老江,海老江,大阪府,大阪市,大阪市福島区,大阪市福島区海老江５丁目２番先,34.694752,135.475122,JR東西線|大阪メトロ千日前線|阪神本線,JR西日本|Osaka Metro|阪神電鉄,3,C,24,駅データ.jp
1162635,1162635,和歌山,和歌山,和歌山県,和歌山市,和歌山市,和歌山市美園町,34.232358,135.191545,JR和歌山線|きのくに線|紀勢本線(和歌山～和歌山市)|貴志川線|阪和線(天王寺～和歌山),JR西日本|和歌山電鐵,5,B,58,駅データ.jp
1162702,1162702,東羽衣,東羽衣,大阪府,高石市,高石市,高石市東羽衣１丁目,34.534707,135.442128,南海本線|南海高師浜線|羽衣線,JR西日本|南海電鉄,3,C,24,駅データ.jp
1162802,1162802,りんくうタウン,りんくうタウン,大阪府,泉佐野市,泉佐野市,泉佐野市りんくう往来北１番,34.410308,135.300117,JR関西空港線|南海空港線,JR西日本|南海電鉄,2,C,25,駅データ.jp
1162803,1162803,関西空港,関西空港,大阪府,泉南郡田尻町,泉南郡田尻町,泉南郡田尻町泉州空港中１番,34.435924,135.24351,JR関西空港線|南海空港線,JR西日本|南海電鉄,2,C,25,駅データ.jp
1162910,1162910,宝塚,宝塚,兵庫県,宝塚市,宝塚市,宝塚市栄町２丁目,34.810833,135.340836,JR宝塚線|阪急今津線|阪急宝塚本線,JR西日本|阪急電鉄,3,C,32,駅データ.jp
1162915,1162915,三田,三田,兵庫県,三田市,三田市,三田市駅前町１丁目,34.888435,135.230277,JR宝塚線|三田線|公園都市線,JR西日本|神戸電鉄,3,C,32,駅データ.jp
1163207,1163207,粟生,粟生,兵庫県,小野市,小野市,小野市粟生町,34.857112,134.909498,JR加古川線|北条鉄道北条線|粟生線,JR西日本|北条鉄道|神戸電鉄,3,C,24,駅データ.jp
1163312,1163312,佐用,佐用,兵庫県,佐用郡佐用町,佐用郡佐用町,佐用郡佐用町間島田,35.003579,134.356538,JR姫新線(佐用～新見)|JR姫新線(姫路～佐用)|智頭急行智頭線,JR西日本|智頭急行,3,C,24,駅データ.jp
1163410,1163410,東津山,東津山,岡山県,津山市,津山市,津山市川崎,35.058676,134.031818,JR因美線|JR姫新線(佐用～新見),JR西日本,2,C,23,駅データ.jp
1163411,1163411,津山,津山,岡山県,津山市,津山市,津山市大谷,35.054511,134.003477,JR因美線|JR姫新線(佐用～新見)|JR津山線,JR西日本,3,C,32,駅データ.jp
1163425,1163425,新見,新見,岡山県,新見市,新見市,新見市西方,34.987232,133.45674,JR伯備線|JR姫新線(佐用～新見)|JR芸備線,JR西日本,3,C,32,駅データ.jp
1163608,1163608,御所,御所,奈良県,御所市,御所市,御所市御国通り１丁目,34.464891,135.733158,JR和歌山線|近鉄御所線,JR西日本|近畿日本鉄道,2,C,23,駅データ.jp
1163617,1163617,橋本,橋本,和歌山県,橋本市,橋本市,橋本市古佐田１丁目,34.318327,135.614735,JR和歌山線|南海高野線,JR西日本|南海電鉄,2,C,23,駅データ.jp
1163705,1163705,天理,天理,奈良県,天理市,天理市,天理市川原城町,34.601176,135.829915,万葉まほろば線|近鉄天理線,JR西日本|近畿日本鉄道,2,C,23,駅データ.jp
1163710,1163710,桜井,桜井,奈良県,桜井市,桜井市,桜井市桜井,34.513306,135.846521,万葉まほろば線|近鉄大阪線,JR西日本|近畿日本鉄道,2,C,23,駅データ.jp
1163938,1163938,御坊,御坊,和歌山県,御坊市,御坊市,御坊市湯川町小松原,33.907783,135.158762,きのくに線|紀州鉄道線,JR西日本|紀州鉄道,2,C,23,駅データ.jp
1164003,1164003,和歌山市,和歌山市,和歌山県,和歌山市,和歌山市,和歌山市東蔵前丁,34.236873,135.166586,南海加太線|南海和歌山港線|南海本線|紀勢本線(和歌山～和歌山市),JR西日本|南海電鉄,4,C,38,駅データ.jp
1170106,1170106,松江,松江,島根県,松江市,松江市,松江市朝日町,35.463947,133.063871,JR山陰本線(米子～益田),JR西日本,1,C,28,駅データ.jp
1170113,1170113,出雲市,出雲市,島根県,出雲市,出雲市,出雲市今市町,35.360912,132.757144,JR山陰本線(米子～益田)|北松江線,JR西日本|一畑電車,2,C,23,駅データ.jp
1170145,1170145,益田,益田,島根県,益田市,益田市,益田市駅前町,34.678311,131.838932,JR山口線|JR山陰本線(益田～下関)|JR山陰本線(米子～益田),JR西日本,3,C,32,駅データ.jp
1170217,1170217,長門市,長門市,山口県,長門市,長門市,長門市東深川,34.375417,131.185722,JR山陰本線(益田～下関)|JR美祢線,JR西日本,2,C,23,駅データ.jp
1170307,1170307,総社,総社,岡山県,総社市,総社市,総社市駅前１丁目,34.673534,133.738007,JR伯備線|JR吉備線|井原線,JR西日本|井原鉄道,3,C,32,駅データ.jp
1170735,1170735,三次,三次,広島県,三次市,三次市,三次市十日市南１丁目,34.802646,132.855976,JR福塩線|JR芸備線,JR西日本,2,C,23,駅データ.jp
1170808,1170808,山口,山口,山口県,山口市,山口市,山口市惣太夫町,34.172737,131.480985,JR山口線,JR西日本,1,C,28,駅データ.jp
1172115,1172115,宇部新川,宇部新川,山口県,宇部市,宇部市,宇部市上町１丁目,33.958369,131.242441,JR宇部線|JR小野田線,JR西日本,2,C,23,駅データ.jp
1180134,1180134,高知,高知,高知県,高知市,高知市,高知市北本町２丁目,33.566644,133.543564,JR土讃線|桟橋線,JR四国|土佐電気鉄道,2,C,38,駅データ.jp
1180160,1180160,窪川,窪川,高知県,高岡郡四万十町,高岡郡四万十町,高岡郡四万十町琴平町,33.212656,133.137285,JR土讃線|しまんとグリーンライン|中村線,JR四国|土佐くろしお鉄道,3,C,24,駅データ.jp
1180201,1180201,高松,高松,香川県,高松市,高松市,高松市浜ノ町,34.350772,134.048164,JR予讃線|JR高徳線|琴電琴平線|琴電長尾線,JR四国|高松琴平電気鉄道,4,B,53,駅データ.jp
1180229,1180229,徳島,徳島,徳島県,徳島市,徳島市,徳島市寺島本町西２丁目,34.074572,134.551391,JR牟岐線|JR高徳線|よしの川ブルーライン,JR四国,3,B,47,駅データ.jp
1180657,1180657,松山,松山,愛媛県,松山市,松山市,松山市南江戸１丁目,33.840441,132.751855,JR予讃・内子線|JR予讃線|伊予鉄道松山駅前線（５系統）|伊予鉄道環状線（１系統）|伊予鉄道環状線（２系統）,JR四国|伊予鉄道,5,B,58,駅データ.jp
1180706,1180706,伊予市,伊予市,愛媛県,伊予市,伊予市,伊予市米湊,33.755917,132.702424,JR予讃・内子線|伊予鉄道郡中線,JR四国|伊予鉄道,2,C,23,駅データ.jp
1180739,1180739,北宇和島,北宇和島,愛媛県,宇和島市,宇和島市,宇和島市伊吹町北通り,33.239442,132.569643,JR予讃・内子線|しまんとグリーンライン,JR四国,2,C,23,駅データ.jp
1180740,1180740,宇和島,宇和島,愛媛県,宇和島市,宇和島市,宇和島市錦町,33.225774,132.56746,JR予讃・内子線|しまんとグリーンライン,JR四国,2,C,23,駅データ.jp
1190101,1190101,博多,博多,福岡県,福岡市,福岡市博多区,福岡市博多区博多駅中央街,33.590069,130.420698,JR博多南線|JR鹿児島本線(下関・門司港～博多)|JR鹿児島本線(博多～八代)|福北ゆたか線|福岡市営地下鉄七隈線|福岡市営地下鉄空港線,JR九州|JR西日本|福岡市交通局,6,S,80,駅データ.jp
1190202,1190202,門司港,門司港,福岡県,北九州市,北九州市門司区,北九州市門司区西海岸１丁目,33.944889,130.961846,JR日豊本線(門司港～佐伯)|JR鹿児島本線(下関・門司港～博多)|門司港レトロ観光線,JR九州|平成筑豊鉄道,3,C,24,駅データ.jp
1190205,1190205,小倉,小倉,福岡県,北九州市,北九州市小倉北区,北九州市小倉北区浅野１丁目,33.886752,130.882544,JR日田彦山線|JR日豊本線(門司港～佐伯)|JR鹿児島本線(下関・門司港～博多)|北九州モノレール,JR九州|北九州高速鉄道,4,A,60,駅データ.jp
1190206,1190206,西小倉,小倉,福岡県,北九州市,北九州市小倉北区,北九州市小倉北区室町３丁目,33.888673,130.873897,JR日田彦山線|JR日豊本線(門司港～佐伯)|JR鹿児島本線(下関・門司港～博多),JR九州,3,C,24,駅データ.jp
1190214,1190214,折尾,折尾,福岡県,北九州市,北九州市八幡西区,北九州市八幡西区堀川町,33.863629,130.713109,JR鹿児島本線(下関・門司港～博多)|福北ゆたか線(折尾～桂川)|若松線,JR九州,3,C,24,駅データ.jp
1190227,1190227,香椎,香椎,福岡県,福岡市,福岡市東区,福岡市東区香椎駅前１丁目,33.659228,130.444063,JR香椎線(香椎～宇美)|JR鹿児島本線(下関・門司港～博多)|海の中道線,JR九州,3,C,24,駅データ.jp
1190316,1190316,鳥栖,鳥栖,佐賀県,鳥栖市,鳥栖市,鳥栖市京町,33.373864,130.519374,JR長崎本線(鳥栖～長崎)|JR鹿児島本線(博多～八代),JR九州,2,C,23,駅データ.jp
1190318,1190318,久留米,久留米,福岡県,久留米市,久留米市,久留米市城南町２丁目,33.319778,130.501408,JR鹿児島本線(博多～八代)|ゆふ高原線,JR九州,2,C,33,駅データ.jp
1190322,1190322,筑後船小屋,筑後船小屋,福岡県,筑後市,筑後市,筑後市大字津島,33.178023,130.491604,JR鹿児島本線(博多～八代),JR九州,1,C,23,駅データ.jp
1190328,1190328,大牟田,大牟田,福岡県,大牟田市,大牟田市,大牟田市不知火町１丁目,33.029727,130.443516,JR鹿児島本線(博多～八代)|西鉄天神大牟田線,JR九州|西日本鉄道,2,C,23,駅データ.jp
1190340,1190340,上熊本,上熊本,熊本県,熊本市,熊本市西区,熊本市西区上熊本二丁目,32.817687,130.699344,JR鹿児島本線(博多～八代)|熊本市電Ｂ系統|熊本電鉄上熊本線,JR九州|熊本市交通局|熊本電気鉄道,3,C,24,駅データ.jp
1190341,1190341,熊本,熊本,熊本県,熊本市,熊本市西区,熊本市西区春日三丁目,32.789499,130.688974,JR鹿児島本線(博多～八代)|三角線（あまくさみすみ線）|熊本市電Ａ系統|豊肥本線,JR九州|熊本市交通局,4,S,80,駅データ.jp
1190343,1190343,宇土,宇土,熊本県,宇土市,宇土市,宇土市三拾町,32.694237,130.669148,JR鹿児島本線(博多～八代)|三角線（あまくさみすみ線）,JR九州,2,C,23,駅データ.jp
1190348,1190348,新八代,新八代,熊本県,八代市,八代市,八代市上日置町字女夫木４７７４-２,32.517888,130.634919,JR鹿児島本線(博多～八代),JR九州,1,C,23,駅データ.jp
1190349,1190349,八代,八代,熊本県,八代市,八代市,八代市萩原町１丁目,32.503805,130.621609,JR鹿児島本線(博多～八代)|えびの高原線(八代～吉松)|肥薩おれんじ鉄道線,JR九州|肥薩おれんじ鉄道,3,C,32,駅データ.jp
1190401,1190401,川内,川内,鹿児島県,薩摩川内市,薩摩川内市,薩摩川内市鳥追町,31.813726,130.31213,JR鹿児島本線(川内～鹿児島)|肥薩おれんじ鉄道線,JR九州|肥薩おれんじ鉄道,2,C,25,駅データ.jp
1190411,1190411,鹿児島中央,鹿児島中央,鹿児島県,鹿児島市,鹿児島市,鹿児島市中央町,31.583825,130.542267,JR指宿枕崎線|JR日豊本線(佐伯～鹿児島中央)|JR鹿児島本線(川内～鹿児島)|鹿児島市電２系統,JR九州|鹿児島市交通局,4,S,80,駅データ.jp
1190412,1190412,鹿児島,鹿児島,鹿児島県,鹿児島市,鹿児島市,鹿児島市浜町,31.601681,130.563263,JR日豊本線(佐伯～鹿児島中央)|JR鹿児島本線(川内～鹿児島)|鹿児島市電１系統|鹿児島市電２系統,JR九州|鹿児島市交通局,4,B,53,駅データ.jp
1190507,1190507,佐賀,佐賀,佐賀県,佐賀市,佐賀市,佐賀市駅前中央１丁目,33.264212,130.297608,JR唐津線|JR長崎本線(鳥栖～長崎),JR九州,2,C,38,駅データ.jp
1190527,1190527,諫早,諫早,長崎県,諫早市,諫早市,諫早市永昌町,32.851018,130.041596,JR大村線|JR長崎本線(鳥栖～長崎)|島原鉄道線,JR九州|島原鉄道,3,C,32,駅データ.jp
1190539,1190539,西浦上,西浦上,長崎県,長崎市,長崎市,長崎市音無町,32.790502,129.860198,JR長崎本線(鳥栖～長崎)|長崎電軌１系統|長崎電軌３系統,JR九州|長崎電気軌道,3,C,24,駅データ.jp
1190540,1190540,浦上,浦上,長崎県,長崎市,長崎市,長崎市川口町,32.765576,129.863882,JR長崎本線(鳥栖～長崎)|長崎電軌１系統|長崎電軌３系統,JR九州|長崎電気軌道,3,C,24,駅データ.jp
1190541,1190541,長崎,長崎,長崎県,長崎市,長崎市,長崎県長崎市尾上町1-89,32.752503,129.870935,JR長崎本線(鳥栖～長崎)|長崎電軌１系統|長崎電軌３系統,JR九州|長崎電気軌道,3,A,60,駅データ.jp
1190542,1190542,新鳥栖,新鳥栖,佐賀県,鳥栖市,鳥栖市,佐賀県鳥栖市原古賀町字一本松220-2,33.370278,130.491111,JR長崎本線(鳥栖～長崎),JR九州,1,C,23,駅データ.jp
1190613,1190613,行橋,行橋,福岡県,行橋市,行橋市,行橋市西宮市２丁目,33.72835,130.970313,JR日豊本線(門司港～佐伯)|田川線,JR九州|平成筑豊鉄道,2,C,23,駅データ.jp
1190643,1190643,大分,大分,大分県,大分市,大分市,大分市要町,33.232794,131.606595,JR日豊本線(門司港～佐伯)|ゆふ高原線|豊肥本線,JR九州,3,A,60,駅データ.jp
1190660,1190660,佐伯,佐伯,大分県,佐伯市,佐伯市,佐伯市駅前２丁目,32.972521,131.901857,JR日豊本線(佐伯～鹿児島中央)|JR日豊本線(門司港～佐伯),JR九州,2,C,23,駅データ.jp
1190729,1190729,宮崎,宮崎,宮崎県,宮崎市,宮崎市,宮崎市錦町,31.915742,131.431975,JR宮崎空港線|JR日南線|JR日豊本線(佐伯～鹿児島中央),JR九州,3,A,60,駅データ.jp
1190730,1190730,南宮崎,南宮崎,宮崎県,宮崎市,宮崎市,宮崎市東大淀２丁目,31.895097,131.422329,JR宮崎空港線|JR日南線|JR日豊本線(佐伯～鹿児島中央),JR九州,3,C,32,駅データ.jp
1190739,1190739,都城,都城,宮崎県,都城市,都城市,都城市栄町,31.73657,131.073992,JR日豊本線(佐伯～鹿児島中央)|えびの高原線,JR九州,2,C,23,駅データ.jp
1190801,1190801,桂川,桂川,福岡県,嘉穂郡桂川町,嘉穂郡桂川町,嘉穂郡桂川町大字豆田,33.584705,130.662752,原田線|福北ゆたか線|福北ゆたか線(折尾～桂川),JR九州,3,C,24,駅データ.jp
1190919,1190919,唐津,唐津,佐賀県,唐津市,唐津市,唐津市新興町西新興町,33.446038,129.96835,JR唐津線|JR筑肥線(姪浜～西唐津)|JR筑肥線(西唐津～伊万里),JR九州,3,C,32,駅データ.jp
1190920,1190920,西唐津,西唐津,佐賀県,唐津市,唐津市,唐津市二タ子２丁目,33.46142,129.957748,JR唐津線|JR筑肥線(姪浜～西唐津)|JR筑肥線(西唐津～伊万里),JR九州,3,C,32,駅データ.jp
1191108,1191108,直方,直方,福岡県,直方市,直方市,直方市大字山部,33.74805,130.724677,伊田線|福北ゆたか線(折尾～桂川),JR九州|平成筑豊鉄道,2,C,23,駅データ.jp
1191113,1191113,新飯塚,新飯塚,福岡県,飯塚市,飯塚市,飯塚市大字立岩,33.644261,130.694278,JR後藤寺線|福北ゆたか線(折尾～桂川),JR九州,2,C,23,駅データ.jp
1191413,1191413,田川伊田,田川伊田,福岡県,田川市,田川市,田川市伊田,33.642046,130.817688,JR日田彦山線|伊田線|田川線,JR九州|平成筑豊鉄道,3,C,32,駅データ.jp
1191414,1191414,田川後藤寺,田川後藤寺,福岡県,田川市,田川市,田川市奈良,33.630294,130.800232,JR後藤寺線|JR日田彦山線|糸田線,JR九州|平成筑豊鉄道,3,C,32,駅データ.jp
1191814,1191814,佐世保,佐世保,長崎県,佐世保市,佐世保市,佐世保市白南風町,33.163868,129.725667,JR佐世保線|西九州線(伊万里～佐世保),JR九州|松浦鉄道,2,C,23,駅データ.jp
1192014,1192014,伊万里,伊万里,佐賀県,伊万里市,伊万里市,伊万里市新天町,33.271859,129.876469,JR筑肥線(西唐津～伊万里)|西九州線(伊万里～佐世保)|西九州線(有田～伊万里),JR九州|松浦鉄道,3,C,32,駅データ.jp
1192304,1192304,新水前寺,新水前寺,熊本県,熊本市,熊本市中央区,熊本市中央区白山二丁目3,32.793465,130.72668,熊本市電Ａ系統|熊本市電Ｂ系統|豊肥本線,JR九州|熊本市交通局,3,C,24,駅データ.jp
1192515,1192515,人吉,人吉,熊本県,人吉市,人吉市,人吉市中青井町,32.216142,130.753797,えびの高原線(八代～吉松)|湯前線,JR九州|くま川鉄道,2,C,23,駅データ.jp
1192519,1192519,吉松,吉松,鹿児島県,姶良郡湧水町,姶良郡湧水町,姶良郡湧水町川西,32.012026,130.738104,JR肥薩線(吉松～隼人)|えびの高原線|えびの高原線(八代～吉松),JR九州,3,C,24,駅データ.jp
1192704,1192704,宮崎空港,宮崎空港,宮崎県,宮崎市,宮崎市,宮崎市赤江字飛江田無番地,31.87251,131.440555,JR宮崎空港線,JR九州,1,C,23,駅データ.jp
1193003,1193003,南鹿児島,南鹿児島,鹿児島県,鹿児島市,鹿児島市,鹿児島市南郡元町,31.555079,130.543955,JR指宿枕崎線|鹿児島市電１系統,JR九州|鹿児島市交通局,2,C,23,駅データ.jp
2100109,2100109,下赤塚,下赤塚,東京都,板橋区,板橋区,板橋区赤塚新町１-２３-１,35.770145,139.644175,東京メトロ副都心線|東京メトロ有楽町線|東武東上線,東京メトロ|東武鉄道,3,C,24,駅データ.jp
2100110,2100110,成増,成増,東京都,板橋区,板橋区,板橋区成増２-１３-１,35.776946,139.631901,東京メトロ副都心線|東京メトロ有楽町線|東武東上線,東京メトロ|東武鉄道,3,C,24,駅データ.jp
2100111,2100111,和光市,和光市,埼玉県,和光市,和光市,埼玉県和光市本町4-6,35.788507,139.612434,東京メトロ副都心線|東京メトロ有楽町線|東武東上線,東京メトロ|東武鉄道,3,C,32,駅データ.jp
2100126,2100126,坂戸,坂戸,埼玉県,坂戸市,坂戸市,坂戸市日の出町１-１,35.957181,139.394032,東武東上線|東武越生線,東武鉄道,2,C,23,駅データ.jp
2100201,2100201,浅草,浅草,東京都,台東区,台東区,東京都台東区花川戸一丁目4-1,35.710692,139.797592,東京メトロ銀座線|東武伊勢崎線|都営浅草線,東京メトロ|東京都交通局|東武鉄道,3,C,24,駅データ.jp
2100203,2100203,押上〈スカイツリー前〉,押上〈スカイツリー前〉,東京都,墨田区,墨田区,墨田区押上一丁目,35.710702,139.812935,京成押上線|東京メトロ半蔵門線|東武伊勢崎線|都営浅草線,京成電鉄|東京メトロ|東京都交通局|東武鉄道,4,C,30,駅データ.jp
2100227,2100227,春日部,春日部,埼玉県,春日部市,春日部市,春日部市粕壁１丁目,35.980095,139.752345,東武アーバンパークライン（東武野田線）|東武伊勢崎線,東武鉄道,2,C,23,駅データ.jp
2100237,2100237,羽生,羽生,埼玉県,羽生市,羽生市,羽生市南１,36.170345,139.533949,東武伊勢崎線|秩父鉄道秩父本線,東武鉄道|秩父鉄道,2,C,23,駅データ.jp
2100240,2100240,館林,館林,群馬県,館林市,館林市,館林市本町２丁目,36.246606,139.527811,東武伊勢崎線|東武佐野線|東武小泉線,東武鉄道,3,C,32,駅データ.jp
2100248,2100248,太田,太田,群馬県,太田市,太田市,太田市東本町,36.294228,139.378779,東武伊勢崎線|東武小泉線|東武桐生線,東武鉄道,3,C,32,駅データ.jp
2100313,2100313,新栃木,新栃木,栃木県,栃木市,栃木市,栃木市平柳町１丁目,36.390149,139.742308,東武宇都宮線|東武日光線,東武鉄道,2,C,23,駅データ.jp
2100422,2100422,流山おおたかの森,流山おおたかの森,千葉県,流山市,流山市,流山市西初石六丁目,35.871925,139.925471,つくばエクスプレス|東武アーバンパークライン（東武野田線）,東武鉄道|首都圏新都市鉄道,2,C,23,駅データ.jp
2100430,2100430,新鎌ヶ谷,新鎌ヶ谷,千葉県,鎌ケ谷市,鎌ケ谷市,千葉県鎌ケ谷市新鎌ケ谷一丁目13-1,35.779601,139.99871,京成松戸線|北総鉄道北総線|成田スカイアクセス|東武アーバンパークライン（東武野田線）,京成電鉄|北総鉄道|東武鉄道,4,C,30,駅データ.jp
2200106,2200106,練馬,練馬,東京都,練馬区,練馬区,練馬区練馬１-３-５,35.737771,139.654469,西武有楽町線|西武池袋線|西武豊島線|都営大江戸線,東京都交通局|西武鉄道,4,C,38,駅データ.jp
2200117,2200117,西所沢,西所沢,埼玉県,所沢市,所沢市,所沢市西所沢１-１１-９,35.789303,139.455959,西武池袋線|西武狭山線,西武鉄道,2,C,23,駅データ.jp
2200125,2200125,飯能,東飯能,埼玉県,飯能市,飯能市,飯能市仲町１１-２１,35.851189,139.318824,西武池袋線|西武秩父線,西武鉄道,2,C,23,駅データ.jp
2200131,2200131,所沢,所沢,埼玉県,所沢市,所沢市,所沢市くすのき台１-１４-５,35.786627,139.473324,西武新宿線|西武池袋線,西武鉄道,2,C,23,駅データ.jp
2200301,2200301,小竹向原,小竹向原,東京都,練馬区,練馬区,東京都練馬区小竹町二丁目16-15,35.743803,139.678572,東京メトロ副都心線|東京メトロ有楽町線|西武有楽町線,東京メトロ|西武鉄道,3,C,24,駅データ.jp
2200719,2200719,小平,小平,東京都,小平市,小平市,小平市美園町１-３４-１,35.736963,139.488491,西武拝島線|西武新宿線,西武鉄道,2,C,23,駅データ.jp
2200721,2200721,東村山,東村山,東京都,東村山市,東村山市,東村山市本町２-３-３２,35.76006,139.465839,西武国分寺線|西武新宿線|西武西武園線,西武鉄道,3,C,32,駅データ.jp
2300104,2300104,町屋,町屋,東京都,荒川区,荒川区,荒川区町屋１丁目,35.742612,139.781048,京成本線|東京さくらトラム（都電荒川線）|東京メトロ千代田線,京成電鉄|東京メトロ|東京都交通局,3,C,24,駅データ.jp
2300109,2300109,青砥,青砥,東京都,葛飾区,葛飾区,東京都葛飾区青戸三丁目36番1号,35.745883,139.856292,京成押上線|京成本線|成田スカイアクセス,京成電鉄,3,C,24,駅データ.jp
2300110,2300110,京成高砂,京成高砂,東京都,葛飾区,葛飾区,東京都葛飾区高砂五丁目28-1,35.750932,139.866875,京成押上線|京成本線|京成金町線|北総鉄道北総線|成田スカイアクセス,京成電鉄|北総鉄道,5,C,35,駅データ.jp
2300126,2300126,京成津田沼,京成津田沼,千葉県,習志野市,習志野市,習志野市津田沼３-１-１,35.68364,140.024823,京成千葉線|京成本線|京成松戸線,京成電鉄,3,C,24,駅データ.jp
2300141,2300141,東成田,成田空港（第１旅客ターミナル）,千葉県,成田市,成田市,成田市古込字込前１２４,35.770091,140.387225,京成本線|芝山鉄道線,京成電鉄|芝山鉄道,2,C,23,駅データ.jp
2400118,2400118,調布,調布,東京都,調布市,調布市,調布市布田４-３２-１,35.652181,139.543988,京王相模原線|京王線,京王電鉄,2,C,23,駅データ.jp
